areaFIPS,areaname,areaname2,Category,Subcategory,allchildren3to5,atleast1immigparent,allnativebornparents,lowincome,notlowincome,notenrolled,enrolled
10700,Albertville, AL,Race and ethnicity,5. Native American,0,0,0,0,0,0,0
10700,Albertville, AL,Race and ethnicity,1. White,0.70860064,0,0.848907948,0.60839498,0.862893999,0.662864804,0.754906356
10700,Albertville, AL,Race and ethnicity,6. Other or multiracial,0.039587613,0,0.048237931,0.015811503,0.137106016,0.038680077,0.052551132
10740,Albuquerque, NM,Race and ethnicity,4. Asian,0.012781071,0.038203549,0.006779821,0.009715699,0.01650678,0.012558818,0.012963876
10740,Albuquerque, NM,Race and ethnicity,3. African American,0.025928371,0,0.023438094,0.01846176,0.034907985,0.02034384,0.030521717
10740,Albuquerque, NM,Race and ethnicity,2. Hispanic,0.641840458,0.858219802,0.593060255,0.70973593,0.563811362,0.687237024,0.604501247
10740,Albuquerque, NM,Race and ethnicity,5. Native American,0.056297414,0,0.069260128,0.070843711,0.036788657,0.053730391,0.058408823
10740,Albuquerque, NM,Race and ethnicity,1. White,0.226379141,0.053606991,0.271485001,0.150253221,0.315339208,0.194544494,0.252563536
10740,Albuquerque, NM,Race and ethnicity,6. Other or multiracial,0.036773521,0.049969658,0.035976723,0.040989675,0.032646008,0.031585425,0.041040793
10780,Alexandria, LA,Race and ethnicity,4. Asian,0.007060142,0,0,0,0,0,0
10780,Alexandria, LA,Race and ethnicity,3. African American,0.323590368,0,0.335002422,0.508270442,0.139584661,0.331370115,0.319073498
10780,Alexandria, LA,Race and ethnicity,2. Hispanic,0.072384894,0,0.048093412,0.063931458,0.081517152,0.080939524,0.067418128
10780,Alexandria, LA,Race and ethnicity,5. Native American,0,0,0,0,0,0,0
10780,Alexandria, LA,Race and ethnicity,1. White,0.530725062,0,0.55654484,0.369409293,0.689650536,0.505784452,0.545205474
10780,Alexandria, LA,Race and ethnicity,6. Other or multiracial,0.066239536,0,0.060359329,0.058388781,0.089247644,0.081905887,0.0683029
10820,Alexandria, MN,Race and ethnicity,4. Asian,0,0,0,0,0,0,0
10820,Alexandria, MN,Race and ethnicity,3. African American,0,0,0,0,0,0,0
10820,Alexandria, MN,Race and ethnicity,2. Hispanic,0.021063492,0,0.01802597,0.024127591,0,0.019299764,0.022357494
10820,Alexandria, MN,Race and ethnicity,5. Native American,0,0,0,0,0,0,0
10820,Alexandria, MN,Race and ethnicity,1. White,0.933431625,0,0.950019717,0.917683363,0.944737434,0.942602515,0.926703215
10820,Alexandria, MN,Race and ethnicity,6. Other or multiracial,0.04550489,0,0.031954318,0.058189053,0.055262564,0.038097726,0.050939273
10900,Allentown-Bethlehem-Easton, PA-NJ,Race and ethnicity,4. Asian,0.026537595,0.168326631,0,0,0.041766312,0.02185455,0.030123685
10900,Allentown-Bethlehem-Easton, PA-NJ,Race and ethnicity,3. African American,0.045565862,0.093036614,0.038377859,0.070505589,0.031816233,0.047743786,0.043898098
10900,Allentown-Bethlehem-Easton, PA-NJ,Race and ethnicity,2. Hispanic,0.285938323,0.384234488,0.266554505,0.508366406,0.150024384,0.390186697,0.206109092
10900,Allentown-Bethlehem-Easton, PA-NJ,Race and ethnicity,5. Native American,0,0,0,0,0,0,0
10900,Allentown-Bethlehem-Easton, PA-NJ,Race and ethnicity,1. White,0.597594023,0.255985141,0.654292822,0.359374076,0.73927176,0.497261465,0.674424767
10900,Allentown-Bethlehem-Easton, PA-NJ,Race and ethnicity,6. Other or multiracial,0.044364225,0.098417141,0.040774789,0.061753906,0.037121307,0.042953487,0.045444377
10940,Alma, MI,Race and ethnicity,4. Asian,0,0,0,0,0,0,0
10940,Alma, MI,Race and ethnicity,3. African American,0,0,0,0,0,0,0
10940,Alma, MI,Race and ethnicity,2. Hispanic,0.072659008,0,0.067976877,0.075633861,0.064564563,0.042091273,0.103038311
10940,Alma, MI,Race and ethnicity,5. Native American,0.04902827,0,0.049248554,0,0.09259259,0,0
10940,Alma, MI,Race and ethnicity,1. White,0.847173154,0,0.855028927,0.894714236,0.806806803,0.870624721,0.823866129
10940,Alma, MI,Race and ethnicity,6. Other or multiracial,0.031139545,0,0.027745664,0.02965188,0.036036037,0.087284029,0.07309553
10980,Alpena, MI,Race and ethnicity,4. Asian,0,0,0,0,0,0,0
10980,Alpena, MI,Race and ethnicity,3. African American,0,0,0,0,0,0,0
10980,Alpena, MI,Race and ethnicity,2. Hispanic,0.028931154,0,0.028122416,0.059178084,0,0,0.049610894
10980,Alpena, MI,Race and ethnicity,5. Native American,0,0,0,0,0,0,0
10980,Alpena, MI,Race and ethnicity,1. White,0.91427809,0,0.918114126,0.884383559,0.952434242,0.911150873,0.916828811
10980,Alpena, MI,Race and ethnicity,6. Other or multiracial,0.056790769,0,0.053763438,0.056438364,0.047565784,0.088849112,0.033560287
11020,Altoona, PA,Race and ethnicity,4. Asian,0,0,0,0,0,0,0
11020,Altoona, PA,Race and ethnicity,3. African American,0,0,0,0,0,0,0
11020,Altoona, PA,Race and ethnicity,2. Hispanic,0,0,0,0,0,0,0
11020,Altoona, PA,Race and ethnicity,5. Native American,0,0,0,0,0,0,0
11020,Altoona, PA,Race and ethnicity,1. White,0.88799423,0,0.889697909,0.845502555,0.927453399,0.932727337,0.854335904
11020,Altoona, PA,Race and ethnicity,6. Other or multiracial,0.11200577,0,0.110302087,0.154497422,0.072546601,0.067272663,0.145664081
11100,Amarillo, TX,Race and ethnicity,4. Asian,0.031628557,0.161345452,0,0.038415127,0.025368543,0.014858063,0.044845026
11100,Amarillo, TX,Race and ethnicity,3. African American,0.054905444,0.045938365,0.057946354,0.078609921,0.031504594,0.042775083,0.06446512
11100,Amarillo, TX,Race and ethnicity,2. Hispanic,0.374495953,0.654158115,0.299861044,0.528818905,0.205077112,0.428212374,0.332163185
11100,Amarillo, TX,Race and ethnicity,5. Native American,0.00173512,0,0.001896542,0,0.00336482,0.003393959,0
11100,Amarillo, TX,Race and ethnicity,1. White,0.475358486,0.101637341,0.569642842,0.30733043,0.662947893,0.454248905,0.4919945
11100,Amarillo, TX,Race and ethnicity,6. Other or multiracial,0.061876431,0.03692073,0.070653208,0.046825644,0.071737058,0.056511618,0.066532165
11140,Americus, GA,Race and ethnicity,4. Asian,0,0,0,0,0,0,0
11140,Americus, GA,Race and ethnicity,3. African American,0.470540583,0,0.477729678,0.593490362,0.223762646,0.387744337,0.512287974
11140,Americus, GA,Race and ethnicity,2. Hispanic,0.052778404,0,0.034015886,0.063298896,0,0.085219771,0.036420863
11140,Americus, GA,Race and ethnicity,5. Native American,0,0,0,0,0,0,0
11140,Americus, GA,Race and ethnicity,1. White,0.44496572,0,0.471725136,0.319728583,0.694450915,0.512876332,0.410723925
11140,Americus, GA,Race and ethnicity,6. Other or multiracial,0.031715311,0,0.016529312,0.023482144,0.081786454,0.01415956,0.040567227
11220,Amsterdam, NY,Race and ethnicity,4. Asian,0,0,0,0,0,0,0
11220,Amsterdam, NY,Race and ethnicity,3. African American,0,0,0,0,0,0,0
11220,Amsterdam, NY,Race and ethnicity,2. Hispanic,0.195438936,0,0.19013907,0.260764599,0.091145828,0.115684092,0.258333325
11220,Amsterdam, NY,Race and ethnicity,5. Native American,0,0,0,0,0,0,0
11220,Amsterdam, NY,Race and ethnicity,1. White,0.744237363,0,0.747661173,0.64305836,0.904296875,0.808676302,0.693421066
11220,Amsterdam, NY,Race and ethnicity,6. Other or multiracial,0.060323711,0,0.062199775,0.096177056,0.004557312,0.075639606,0.048245616
11260,Anchorage, AK,Race and ethnicity,4. Asian,0.083430439,0,0.038183622,0.165517733,0.043308374,0.096453056,0.069507606
11260,Anchorage, AK,Race and ethnicity,3. African American,0.047451239,0,0.039620493,0.083184861,0.03020226,0.049485624,0.045276221
11260,Anchorage, AK,Race and ethnicity,2. Hispanic,0.124247491,0,0.110479109,0.135096446,0.11993099,0.160701096,0.085273966
11260,Anchorage, AK,Race and ethnicity,5. Native American,0.038930442,0,0.043522667,0.033550873,0.041925907,0.031608913,0.046758089
11260,Anchorage, AK,Race and ethnicity,1. White,0.53847146,0,0.590533912,0.449172825,0.585621953,0.495190233,0.584744632
11260,Anchorage, AK,Race and ethnicity,6. Other or multiracial,0.167468905,0,0.177660212,0.133477256,0.179010525,0.166561097,0.168439463
11380,Andrews, TX,Race and ethnicity,4. Asian,0,0,0,0,0,0,0
11380,Andrews, TX,Race and ethnicity,3. African American,0,0,0,0,0,0,0
11380,Andrews, TX,Race and ethnicity,2. Hispanic,0.653440177,0,0.711859167,0.612620533,0.679224551,0.649695218,0.657928646
11380,Andrews, TX,Race and ethnicity,5. Native American,0,0,0,0,0,0,0
11380,Andrews, TX,Race and ethnicity,1. White,0.320562929,0,0.266831368,0.354951799,0.299195319,0.321620643,0.319295228
11380,Andrews, TX,Race and ethnicity,6. Other or multiracial,0.025996923,0,0.021309495,0.032427669,0.0215801,0.028684139,0.022776127
11420,Angola, IN,Race and ethnicity,4. Asian,0,0,0,0,0,0,0
11420,Angola, IN,Race and ethnicity,3. African American,0,0,0,0,0,0,0
11420,Angola, IN,Race and ethnicity,2. Hispanic,0.071877182,0,0.022852875,0.093510978,0.045122761,0.099755503,0.034796748
11420,Angola, IN,Race and ethnicity,5. Native American,0,0,0,0,0,0,0
11420,Angola, IN,Race and ethnicity,1. White,0.897278428,0,0.950112045,0.870219588,0.93032515,0.871882617,0.931056917
11420,Angola, IN,Race and ethnicity,6. Other or multiracial,0.03084439,0,0.027035108,0.036269454,0.02455209,0.028361889,0.034146342
11460,Ann Arbor, MI,Race and ethnicity,4. Asian,0.057366211,0.242471382,0,0.031375211,0.070931755,0.065376446,0.053149398
11460,Ann Arbor, MI,Race and ethnicity,3. African American,0.113106325,0.115485869,0.105953567,0.207066029,0.069015048,0.109921567,0.11478287
11460,Ann Arbor, MI,Race and ethnicity,2. Hispanic,0.108198389,0.25156489,0.069112621,0.143709674,0.087488666,0.123664401,0.100056648
11460,Ann Arbor, MI,Race and ethnicity,5. Native American,0,0,0,0,0,0,0
11460,Ann Arbor, MI,Race and ethnicity,1. White,0.611661196,0.274547756,0.709522963,0.46822238,0.680696905,0.571074188,0.633027375
11460,Ann Arbor, MI,Race and ethnicity,6. Other or multiracial,0.10966786,0.115930103,0.115410842,0.149626702,0.091867603,0.129963383,0.098983698
11500,Anniston-Oxford-Jacksonville, AL,Race and ethnicity,4. Asian,0,0,0,0,0,0,0
11500,Anniston-Oxford-Jacksonville, AL,Race and ethnicity,3. African American,0.21226196,0,0.216427311,0.279557586,0,0.134570763,0.264136314
11500,Anniston-Oxford-Jacksonville, AL,Race and ethnicity,2. Hispanic,0.078959592,0,0.026455026,0.125858128,0,0.082946636,0.076297447
11500,Anniston-Oxford-Jacksonville, AL,Race and ethnicity,5. Native American,0,0,0,0,0,0,0
11500,Anniston-Oxford-Jacksonville, AL,Race and ethnicity,1. White,0.630051076,0,0.681783795,0.501525581,0,0.736658931,0.558869123
11500,Anniston-Oxford-Jacksonville, AL,Race and ethnicity,6. Other or multiracial,0.078727379,0,0.075333893,0.093058735,0,0.045823667,0.100697108
11540,Appleton, WI,Race and ethnicity,4. Asian,0.05266273,0,0,0.097998723,0.035173863,0,0.050075248
11540,Appleton, WI,Race and ethnicity,3. African American,0,0,0,0,0,0,0
11540,Appleton, WI,Race and ethnicity,2. Hispanic,0.067710266,0,0.033984106,0.115526788,0.049677413,0.088517547,0.051166166
11540,Appleton, WI,Race and ethnicity,5. Native American,0,0,0,0,0,0,0
11540,Appleton, WI,Race and ethnicity,1. White,0.800295651,0,0.866229415,0.691222548,0.840733528,0.805905581,0.795835137
11540,Appleton, WI,Race and ethnicity,6. Other or multiracial,0.079331335,0,0.099786468,0.095251963,0.07441517,0.105576903,0.102923468
11580,Arcadia, FL,Race and ethnicity,4. Asian,0,0,0,0,0,0,0
11580,Arcadia, FL,Race and ethnicity,3. African American,0.100618795,0,0.124872513,0.092485391,0,0.081548266,0.123974696
11580,Arcadia, FL,Race and ethnicity,2. Hispanic,0.478034377,0,0.283682138,0.567602098,0,0.531121433,0.413017988
11580,Arcadia, FL,Race and ethnicity,5. Native American,0.00355718,0,0.005559652,0,0,0,0
11580,Arcadia, FL,Race and ethnicity,1. White,0.343262523,0,0.501861393,0.249270007,0,0.309100658,0.385100961
11580,Arcadia, FL,Race and ethnicity,6. Other or multiracial,0.074527133,0,0.084024303,0.090642512,0,0.078229666,0.07790637
11620,Ardmore, OK,Race and ethnicity,4. Asian,0,0,0,0,0,0,0
11620,Ardmore, OK,Race and ethnicity,3. African American,0.062377051,0,0.069082655,0.093211547,0,0,0.091819987
11620,Ardmore, OK,Race and ethnicity,2. Hispanic,0.127101168,0,0.068692088,0.154516935,0.068568066,0.063127041,0.172792032
11620,Ardmore, OK,Race and ethnicity,5. Native American,0.097468786,0,0.104328647,0.133414119,0.059776247,0.114829376,0.085069701
11620,Ardmore, OK,Race and ethnicity,1. White,0.586164296,0,0.627081931,0.50802654,0.68787545,0.686739862,0.514332354
11620,Ardmore, OK,Race and ethnicity,6. Other or multiracial,0.126888685,0,0.130814672,0.110830843,0.183780268,0.135303713,0.135985926
11660,Arkadelphia, AR,Race and ethnicity,4. Asian,0,0,0,0,0,0,0
11660,Arkadelphia, AR,Race and ethnicity,3. African American,0.134993687,0,0.143439442,0.17988579,0.077682406,0,0.134294391
11660,Arkadelphia, AR,Race and ethnicity,2. Hispanic,0.064970218,0,0,0.111040607,0,0,0.087506324
11660,Arkadelphia, AR,Race and ethnicity,5. Native American,0,0,0,0,0,0,0
11660,Arkadelphia, AR,Race and ethnicity,1. White,0.750766993,0,0.794254661,0.636104047,0.899570823,0,0.729893804
11660,Arkadelphia, AR,Race and ethnicity,6. Other or multiracial,0.049269084,0,0.06230592,0.072969541,0.022746801,0,0.048305515
11680,Arkansas City-Winfield, KS,Race and ethnicity,4. Asian,0,0,0,0,0,0,0
11680,Arkansas City-Winfield, KS,Race and ethnicity,3. African American,0,0,0,0,0,0,0
11680,Arkansas City-Winfield, KS,Race and ethnicity,2. Hispanic,0.173967704,0,0.120539948,0.213294506,0.13782838,0.157350376,0.186928481
11680,Arkansas City-Winfield, KS,Race and ethnicity,5. Native American,0,0,0,0,0,0,0
11680,Arkansas City-Winfield, KS,Race and ethnicity,1. White,0.750691652,0,0.809735358,0.690725148,0.808363855,0.753624201,0.748404443
11680,Arkansas City-Winfield, KS,Race and ethnicity,6. Other or multiracial,0.075340625,0,0.069724724,0.095980316,0.053807739,0.089025408,0.064667106
11700,Asheville, NC,Race and ethnicity,4. Asian,0.009746047,0,0,0,0.020868855,0,0
11700,Asheville, NC,Race and ethnicity,3. African American,0.058561489,0,0.065447696,0.078695215,0.036818311,0.078127131,0.042408954
11700,Asheville, NC,Race and ethnicity,2. Hispanic,0.14162831,0,0.063327491,0.20694378,0.065520994,0.123025611,0.156985879
11700,Asheville, NC,Race and ethnicity,5. Native American,0.018601242,0,0.021291174,0.019042082,0.017448731,0.015904086,0.020827895
11700,Asheville, NC,Race and ethnicity,1. White,0.698940456,0,0.775061429,0.598728836,0.814036965,0.709459603,0.690256357
11700,Asheville, NC,Race and ethnicity,6. Other or multiracial,0.072522439,0,0.074872181,0.096590094,0.045306154,0.073483557,0.089520901
11740,Ashland, OH,Race and ethnicity,4. Asian,0,0,0,0,0,0,0
11740,Ashland, OH,Race and ethnicity,3. African American,0,0,0,0,0,0,0
11740,Ashland, OH,Race and ethnicity,2. Hispanic,0.077529863,0,0.053097345,0.101388887,0.056895766,0.081236899,0.074733093
11740,Ashland, OH,Race and ethnicity,5. Native American,0,0,0,0,0,0,0
11740,Ashland, OH,Race and ethnicity,1. White,0.891818821,0,0.920354009,0.869907379,0.909421921,0.909329116,0.878608167
11740,Ashland, OH,Race and ethnicity,6. Other or multiracial,0.030651342,0,0.026548624,0.028703749,0.033682287,0.009433985,0.046658754
11820,Astoria, OR,Race and ethnicity,4. Asian,0,0,0,0,0,0,0
11820,Astoria, OR,Race and ethnicity,3. African American,0,0,0,0,0,0,0
11820,Astoria, OR,Race and ethnicity,2. Hispanic,0.183178753,0,0.091844231,0.236046016,0.118614718,0.190735698,0.176632568
11820,Astoria, OR,Race and ethnicity,5. Native American,0.016231028,0,0.018858682,0.024286322,0.008658009,0,0.0263572
11820,Astoria, OR,Race and ethnicity,1. White,0.745994925,0,0.837864339,0.67959094,0.821645021,0.76112628,0.732887506
11820,Astoria, OR,Race and ethnicity,6. Other or multiracial,0.054595273,0,0.05143277,0.060076695,0.051082253,0.048138019,0.064122736
11860,Atchison, KS,Race and ethnicity,4. Asian,0,0,0,0,0,0,0
11860,Atchison, KS,Race and ethnicity,3. African American,0.05960165,0,0.063602984,0,0,0,0
11860,Atchison, KS,Race and ethnicity,2. Hispanic,0.05036458,0,0.041779168,0,0,0,0.05048408
11860,Atchison, KS,Race and ethnicity,5. Native American,0.009193995,0,0.008663747,0,0,0,0
11860,Atchison, KS,Race and ethnicity,1. White,0.805829942,0,0.82321775,0,0.831652701,0,0.841012359
11860,Atchison, KS,Race and ethnicity,6. Other or multiracial,0.075009838,0,0.062736358,0,0.168347329,0,0.10850358
11940,Athens, TN,Race and ethnicity,4. Asian,0,0,0,0,0,0,0
11940,Athens, TN,Race and ethnicity,3. African American,0.064080052,0,0.07131692,0.080768146,0,0,0
11940,Athens, TN,Race and ethnicity,2. Hispanic,0.087605335,0,0.034974601,0.132166058,0,0.078062885,0.096620008
11940,Athens, TN,Race and ethnicity,5. Native American,0,0,0,0,0,0,0
11940,Athens, TN,Race and ethnicity,1. White,0.79494381,0,0.836850345,0.73340863,0.9027583,0.803397179,0.786957979
11940,Athens, TN,Race and ethnicity,6. Other or multiracial,0.053370811,0,0.056858119,0.053657159,0.0972417,0.118539929,0.11642202
11980,Athens, TX,Race and ethnicity,4. Asian,0,0,0,0,0,0,0
11980,Athens, TX,Race and ethnicity,3. African American,0.104394764,0,0.124451444,0.183104336,0,0.117359102,0.092029065
11980,Athens, TX,Race and ethnicity,2. Hispanic,0.199067801,0,0.068579741,0.273495942,0.129870787,0.234710962,0.165070489
11980,Athens, TX,Race and ethnicity,5. Native American,0,0,0,0,0,0,0
11980,Athens, TX,Race and ethnicity,1. White,0.665130913,0,0.793737471,0.503682375,0.815775573,0.594019651,0.732958615
11980,Athens, TX,Race and ethnicity,6. Other or multiracial,0.031406535,0,0.013231337,0.039717317,0.054353654,0.053910255,0.009941816
12020,Athens-Clarke County, GA,Race and ethnicity,4. Asian,0.027893838,0,0,0.032584786,0,0,0.033235997
12020,Athens-Clarke County, GA,Race and ethnicity,3. African American,0.272556931,0,0.313546389,0.392366618,0.115234949,0.310712069,0.254042417
12020,Athens-Clarke County, GA,Race and ethnicity,2. Hispanic,0.131427601,0,0.047560792,0.181220531,0.0667082,0.191381648,0.102335326
12020,Athens-Clarke County, GA,Race and ethnicity,5. Native American,0,0,0,0,0,0,0
12020,Athens-Clarke County, GA,Race and ethnicity,1. White,0.526426017,0,0.597112834,0.371168524,0.725893617,0.439724892,0.568497062
12020,Athens-Clarke County, GA,Race and ethnicity,6. Other or multiracial,0.041695599,0,0.041779961,0.022659514,0.09216325,0.058181405,0.041889202
12060,Atlanta-Sandy Springs-Roswell, GA,Race and ethnicity,4. Asian,0.049557041,0.161987901,0.004586019,0.03179881,0.065863647,0.049643047,0.049512099
12060,Atlanta-Sandy Springs-Roswell, GA,Race and ethnicity,3. African American,0.339668691,0.187484354,0.398285061,0.420170695,0.266428113,0.316387266,0.351834953
12060,Atlanta-Sandy Springs-Roswell, GA,Race and ethnicity,2. Hispanic,0.181557268,0.48814553,0.056373164,0.284734666,0.086608462,0.257397354,0.141925186
