areaFIPS,areaname,areaname2,Category,Subcategory,allchildren3to5,atleast1immigparent,allnativebornparents,lowincome,notlowincome,notenrolled,enrolled
10700,Albertville, AL,Parental education,At least one parent has less than a high school education,0.312490135,0,0.180895329,0.452081412,0.091613755,0.354648709,0.269806296
10700,Albertville, AL,Parental education,All parents graduated high school; at least one does not have a bachelor’s degree,0.563975811,0,0.667019248,0.520250738,0.613486528,0.588728487,0.5389148
10700,Albertville, AL,Parental education,All parents completed a bachelor’s degree or more,0.123534061,0,0.152085409,0.02766788,0.294899732,0.056622803,0.19127892
10700,Albertville, AL,Parental education,All parents graduated high school,0,0,0,0,0,0,0
10740,Albuquerque, NM,Parental education,At least one parent has less than a high school education,0.215877488,0.47821039,0.154387459,0.351362675,0.063617557,0.306529641,0.141191244
10740,Albuquerque, NM,Parental education,All parents graduated high school; at least one does not have a bachelor’s degree,0.610457242,0.415378928,0.652803481,0.60598439,0.61215198,0.553990841,0.656978607
10740,Albuquerque, NM,Parental education,All parents completed a bachelor’s degree or more,0.17366527,0.10641069,0.19280906,0.042652939,0.324230433,0.139479503,0.201830134
10740,Albuquerque, NM,Parental education,All parents graduated high school,0,0,0,0,0,0,0
10780,Alexandria, LA,Parental education,At least one parent has less than a high school education,0.184276104,0,0.175213382,0.282069564,0.088510148,0.236743271,0.15392141
10780,Alexandria, LA,Parental education,All parents graduated high school; at least one does not have a bachelor’s degree,0.696816444,0,0.703805029,0.683138907,0.714274466,0.682325006,0.705200374
10780,Alexandria, LA,Parental education,All parents completed a bachelor’s degree or more,0.118907452,0,0.120981589,0.034791555,0.197215393,0.080931701,0.140878186
10780,Alexandria, LA,Parental education,All parents graduated high school,0,0,0,0,0,0,0
10820,Alexandria, MN,Parental education,At least one parent has less than a high school education,0.075749636,0,0.070290327,0.117670819,0.047332492,0.06553065,0.083228007
10820,Alexandria, MN,Parental education,All parents graduated high school; at least one does not have a bachelor’s degree,0.739552021,0,0.752324104,0.807326019,0.697698832,0.777617991,0.711694896
10820,Alexandria, MN,Parental education,All parents completed a bachelor’s degree or more,0.184698343,0,0.177385584,0.07500314,0.254968673,0.156851351,0.205077097
10820,Alexandria, MN,Parental education,All parents graduated high school,0,0,0,0,0,0,0
10900,Allentown-Bethlehem-Easton, PA-NJ,Parental education,At least one parent has less than a high school education,0.151084989,0.161604062,0.150258049,0.249205247,0.090323187,0.214896455,0.102830783
10900,Allentown-Bethlehem-Easton, PA-NJ,Parental education,All parents graduated high school; at least one does not have a bachelor’s degree,0.617084801,0.577831566,0.621184409,0.690034628,0.572265625,0.618569195,0.615962327
10900,Allentown-Bethlehem-Easton, PA-NJ,Parental education,All parents completed a bachelor’s degree or more,0.231830195,0.260564357,0.228557527,0.060760107,0.337411225,0.16653432,0.281206906
10900,Allentown-Bethlehem-Easton, PA-NJ,Parental education,All parents graduated high school,0,0,0,0,0,0,0
10940,Alma, MI,Parental education,At least one parent has less than a high school education,0.167181984,0,0.163236991,0.212720245,0.121621624,0.164377496,0.169969171
10940,Alma, MI,Parental education,All parents graduated high school; at least one does not have a bachelor’s degree,0.711793303,0,0.723236978,0.733562529,0.666666687,0.728400528,0.69528842
10940,Alma, MI,Parental education,All parents completed a bachelor’s degree or more,0.121024735,0,0.113526009,0.053717233,0.21171172,0.107221976,0.134742409
10940,Alma, MI,Parental education,All parents graduated high school,0,0,0,0,0,0,0
10980,Alpena, MI,Parental education,At least one parent has less than a high school education,0.191334769,0,0.190239862,0.252331316,0.140458867,0.252707571,0.141674787
10980,Alpena, MI,Parental education,All parents graduated high school; at least one does not have a bachelor’s degree,0.731162548,0,0.733939886,0.708721876,0.742585361,0.685920596,0.767770231
10980,Alpena, MI,Parental education,All parents completed a bachelor’s degree or more,0.07750269,0,0.075820237,0.038946792,0.116955794,0.061371841,0.090555012
10980,Alpena, MI,Parental education,All parents graduated high school,0,0,0,0,0,0,0
11020,Altoona, PA,Parental education,At least one parent has less than a high school education,0.107933052,0,0.103286885,0.163195044,0.055140194,0.159576654,0.069075048
11020,Altoona, PA,Parental education,All parents graduated high school; at least one does not have a bachelor’s degree,0.676657677,0,0.683823764,0.695404828,0.644679725,0.648905873,0.697538853
11020,Altoona, PA,Parental education,All parents completed a bachelor’s degree or more,0.215409279,0,0.212889373,0.141400144,0.300180078,0.191517487,0.233386084
11020,Altoona, PA,Parental education,All parents graduated high school,0,0,0,0,0,0,0
11100,Amarillo, TX,Parental education,At least one parent has less than a high school education,0.233761594,0.606844187,0.147387519,0.343349099,0.107518353,0.259279311,0.213672206
11100,Amarillo, TX,Parental education,All parents graduated high school; at least one does not have a bachelor’s degree,0.652716279,0.345311075,0.721729219,0.630734503,0.683994234,0.666266799,0.642048299
11100,Amarillo, TX,Parental education,All parents completed a bachelor’s degree or more,0.113522165,0.047844738,0.130883247,0.025916416,0.208487406,0.074453875,0.14427951
11100,Amarillo, TX,Parental education,All parents graduated high school,0,0,0,0,0,0,0
11140,Americus, GA,Parental education,At least one parent has less than a high school education,0.206005573,0,0.204454124,0.291010499,0.038642704,0.212562025,0.202657491
11140,Americus, GA,Parental education,All parents graduated high school; at least one does not have a bachelor’s degree,0.670840919,0,0.675841153,0.678219736,0.637391925,0.697203159,0.657378972
11140,Americus, GA,Parental education,All parents completed a bachelor’s degree or more,0.123153493,0,0.119704716,0.030769767,0.323965371,0.090234801,0.139963552
11140,Americus, GA,Parental education,All parents graduated high school,0,0,0,0,0,0,0
11220,Amsterdam, NY,Parental education,At least one parent has less than a high school education,0.320255041,0,0.313527167,0.436619729,0.138671875,0.39766407,0.259210527
11220,Amsterdam, NY,Parental education,All parents graduated high school; at least one does not have a bachelor’s degree,0.598577738,0,0.602781296,0.55291748,0.668619812,0.527808666,0.654385984
11220,Amsterdam, NY,Parental education,All parents completed a bachelor’s degree or more,0.081167236,0,0.08369153,0.010462761,0.192708328,0.074527256,0.086403511
11220,Amsterdam, NY,Parental education,All parents graduated high school,0,0,0,0,0,0,0
11260,Anchorage, AK,Parental education,At least one parent has less than a high school education,0.096470356,0,0.071201608,0.211172134,0.036401078,0.135009825,0.055255454
11260,Anchorage, AK,Parental education,All parents graduated high school; at least one does not have a bachelor’s degree,0.685043454,0,0.697219908,0.669543386,0.691815197,0.714040637,0.654033244
11260,Anchorage, AK,Parental education,All parents completed a bachelor’s degree or more,0.21848622,0,0.231578499,0.119284488,0.27178371,0.150949553,0.290711313
11260,Anchorage, AK,Parental education,All parents graduated high school,0,0,0,0,0,0,0
11380,Andrews, TX,Parental education,At least one parent has less than a high school education,0.321176469,0,0.170166776,0.378199458,0.285662025,0.302258879,0.344006926
11380,Andrews, TX,Parental education,All parents graduated high school; at least one does not have a bachelor’s degree,0.620980382,0,0.751389742,0.562224209,0.655815661,0.667622805,0.56469059
11380,Andrews, TX,Parental education,All parents completed a bachelor’s degree or more,0.057843138,0,0.078443483,0.059576347,0.05852231,0.030118346,0.091302469
11380,Andrews, TX,Parental education,All parents graduated high school,0,0,0,0,0,0,0
11420,Angola, IN,Parental education,At least one parent has less than a high school education,0.332030714,0,0.315309942,0.406118929,0.233244851,0.49584353,0.114146344
11420,Angola, IN,Parental education,All parents graduated high school; at least one does not have a bachelor’s degree,0.579064906,0,0.592382371,0.524796426,0.653284669,0.451589257,0.748617887
11420,Angola, IN,Parental education,All parents completed a bachelor’s degree or more,0.088904396,0,0.092307694,0.069084629,0.113470472,0.052567236,0.137235776
11420,Angola, IN,Parental education,All parents graduated high school,0,0,0,0,0,0,0
11460,Ann Arbor, MI,Parental education,At least one parent has less than a high school education,0.095176049,0.164407536,0.070088886,0.238196686,0.020502662,0.133700207,0.074847884
11460,Ann Arbor, MI,Parental education,All parents graduated high school; at least one does not have a bachelor’s degree,0.514721632,0.302562267,0.572715163,0.642745614,0.457105249,0.553648293,0.494181097
11460,Ann Arbor, MI,Parental education,All parents completed a bachelor’s degree or more,0.390102297,0.533030212,0.357195914,0.119057722,0.522392094,0.312651485,0.430971026
11460,Ann Arbor, MI,Parental education,All parents graduated high school,0,0,0,0,0,0,0
11500,Anniston-Oxford-Jacksonville, AL,Parental education,At least one parent has less than a high school education,0.204133764,0,0.163517252,0.301296711,0,0.20939675,0.200619668
11500,Anniston-Oxford-Jacksonville, AL,Parental education,All parents graduated high school; at least one does not have a bachelor’s degree,0.673014402,0,0.703199804,0.641876459,0,0.708236635,0.649496496
11500,Anniston-Oxford-Jacksonville, AL,Parental education,All parents completed a bachelor’s degree or more,0.122851834,0,0.133282945,0.056826849,0,0.082366586,0.149883807
11500,Anniston-Oxford-Jacksonville, AL,Parental education,All parents graduated high school,0,0,0,0,0,0,0
11540,Appleton, WI,Parental education,At least one parent has less than a high school education,0.087550737,0,0.059171718,0.179716781,0.050732598,0.089774109,0.085782193
11540,Appleton, WI,Parental education,All parents graduated high school; at least one does not have a bachelor’s degree,0.648617566,0,0.675892174,0.759311557,0.595296562,0.593927205,0.692119956
11540,Appleton, WI,Parental education,All parents completed a bachelor’s degree or more,0.263831705,0,0.264936119,0.060971651,0.353970826,0.316298664,0.222097829
11540,Appleton, WI,Parental education,All parents graduated high school,0,0,0,0,0,0,0
11580,Arcadia, FL,Parental education,At least one parent has less than a high school education,0.389104873,0,0.192143738,0.473703414,0,0.412295729,0.360702723
11580,Arcadia, FL,Parental education,All parents graduated high school; at least one does not have a bachelor’s degree,0.534558952,0,0.725982189,0.490967989,0,0.527056456,0.543747425
11580,Arcadia, FL,Parental education,All parents completed a bachelor’s degree or more,0.07633616,0,0.081874058,0.035328586,0,0.060647793,0.095549889
11580,Arcadia, FL,Parental education,All parents graduated high school,0,0,0,0,0,0,0
11620,Ardmore, OK,Parental education,At least one parent has less than a high school education,0.194358081,0,0.174334541,0.256104946,0.117948443,0.148838356,0.226968274
11620,Ardmore, OK,Parental education,All parents graduated high school; at least one does not have a bachelor’s degree,0.739839435,0,0.758620322,0.68962121,0.817628503,0.792979538,0.701770008
11620,Ardmore, OK,Parental education,All parents completed a bachelor’s degree or more,0.06580247,0,0.067045122,0.054273847,0.064423062,0.058182083,0.071261689
11620,Ardmore, OK,Parental education,All parents graduated high school,0,0,0,0,0,0,0
11660,Arkadelphia, AR,Parental education,At least one parent has less than a high school education,0.129458621,0,0.110636644,0.163050413,0.067811154,0,0.101371951
11660,Arkadelphia, AR,Parental education,All parents graduated high school; at least one does not have a bachelor’s degree,0.752308547,0,0.763392866,0.788768351,0.716738224,0,0.765752017
11660,Arkadelphia, AR,Parental education,All parents completed a bachelor’s degree or more,0.118232846,0,0.125970498,0.04818124,0.215450644,0,0.132876024
11660,Arkadelphia, AR,Parental education,All parents graduated high school,0,0,0,0,0,0,0
11680,Arkansas City-Winfield, KS,Parental education,At least one parent has less than a high school education,0.156719029,0,0.120874204,0.228400692,0.085817941,0.171579644,0.145128429
11680,Arkansas City-Winfield, KS,Parental education,All parents graduated high school; at least one does not have a bachelor’s degree,0.712177634,0,0.73690176,0.70345968,0.714898705,0.736243367,0.693407476
11680,Arkansas City-Winfield, KS,Parental education,All parents completed a bachelor’s degree or more,0.131103307,0,0.142224059,0.068139613,0.199283332,0.092176959,0.161464095
11680,Arkansas City-Winfield, KS,Parental education,All parents graduated high school,0,0,0,0,0,0,0
11700,Asheville, NC,Parental education,At least one parent has less than a high school education,0.18106097,0,0.144881845,0.275492996,0.070324764,0.221896484,0.147208065
11700,Asheville, NC,Parental education,All parents graduated high school; at least one does not have a bachelor’s degree,0.57881701,0,0.601114452,0.650794268,0.502408803,0.605083764,0.557041705
11700,Asheville, NC,Parental education,All parents completed a bachelor’s degree or more,0.240122035,0,0.254003674,0.073712721,0.427266449,0.173019737,0.29575026
11700,Asheville, NC,Parental education,All parents graduated high school,0,0,0,0,0,0,0
11740,Ashland, OH,Parental education,At least one parent has less than a high school education,0.193373904,0,0.175556093,0.308333337,0.060081929,0.307127893,0.107552394
11740,Ashland, OH,Parental education,All parents graduated high school; at least one does not have a bachelor’s degree,0.729321599,0,0.74240613,0.664351881,0.810650885,0.616876304,0.814155817
11740,Ashland, OH,Parental education,All parents completed a bachelor’s degree or more,0.077304482,0,0.082037792,0.027314782,0.129267186,0.075995803,0.078291818
11740,Ashland, OH,Parental education,All parents graduated high school,0,0,0,0,0,0,0
11820,Astoria, OR,Parental education,At least one parent has less than a high school education,0.21353288,0,0.148665205,0.304644227,0.111255415,0.262488633,0.171125099
11820,Astoria, OR,Parental education,All parents graduated high school; at least one does not have a bachelor’s degree,0.651138306,0,0.708547652,0.646357059,0.660606086,0.630790174,0.66876477
11820,Astoria, OR,Parental education,All parents completed a bachelor’s degree or more,0.135328829,0,0.142787158,0.048998721,0.228138521,0.106721163,0.160110146
11820,Astoria, OR,Parental education,All parents graduated high school,0,0,0,0,0,0,0
11860,Atchison, KS,Parental education,At least one parent has less than a high school education,0.059492685,0,0.050372601,0,0.015183568,0,0.070161
11860,Atchison, KS,Parental education,All parents graduated high school; at least one does not have a bachelor’s degree,0.678824425,0,0.691673696,0,0.617439032,0,0.654248416
11860,Atchison, KS,Parental education,All parents completed a bachelor’s degree or more,0.261682898,0,0.257953674,0,0.367377371,0,0.275590569
11860,Atchison, KS,Parental education,All parents graduated high school,0,0,0,0,0,0,0
11940,Athens, TN,Parental education,At least one parent has less than a high school education,0.228932589,0,0.1834701,0.319118887,0.081346422,0.23346585,0.224650055
11940,Athens, TN,Parental education,All parents graduated high school; at least one does not have a bachelor’s degree,0.670470476,0,0.706330597,0.664501548,0.677886844,0.652331054,0.687606692
11940,Athens, TN,Parental education,All parents completed a bachelor’s degree or more,0.100596912,0,0.110199295,0.016379595,0.240766719,0.11420311,0.08774326
11940,Athens, TN,Parental education,All parents graduated high school,0,0,0,0,0,0,0
11980,Athens, TX,Parental education,At least one parent has less than a high school education,0.24309133,0,0.132294938,0.3607288,0.133320883,0.292238533,0.196213543
11980,Athens, TX,Parental education,All parents graduated high school; at least one does not have a bachelor’s degree,0.695194304,0,0.792379737,0.634250343,0.752785921,0.672413468,0.716923296
11980,Athens, TX,Parental education,All parents completed a bachelor’s degree or more,0.061714351,0,0.075325303,0.005020857,0.113893181,0.035348035,0.08686319
11980,Athens, TX,Parental education,All parents graduated high school,0,0,0,0,0,0,0
12020,Athens-Clarke County, GA,Parental education,At least one parent has less than a high school education,0.227599651,0,0.196809545,0.327040434,0.085890785,0.273805976,0.205231011
12020,Athens-Clarke County, GA,Parental education,All parents graduated high school; at least one does not have a bachelor’s degree,0.527169764,0,0.578585684,0.582871854,0.443581492,0.56406635,0.50930804
12020,Athens-Clarke County, GA,Parental education,All parents completed a bachelor’s degree or more,0.24523057,0,0.224604771,0.090087682,0.470527709,0.162127689,0.285460979
12020,Athens-Clarke County, GA,Parental education,All parents graduated high school,0,0,0,0,0,0,0
12060,Atlanta-Sandy Springs-Roswell, GA,Parental education,At least one parent has less than a high school education,0.189674288,0.374849617,0.112847127,0.33392325,0.060234923,0.275149077,0.145175263
12060,Atlanta-Sandy Springs-Roswell, GA,Parental education,All parents graduated high school; at least one does not have a bachelor’s degree,0.537648261,0.383588523,0.597950935,0.589939535,0.48868683,0.545479476,0.533571303
12060,Atlanta-Sandy Springs-Roswell, GA,Parental education,All parents completed a bachelor’s degree or more,0.272677422,0.24156186,0.289201945,0.076137185,0.451078236,0.179371446,0.321253449
12060,Atlanta-Sandy Springs-Roswell, GA,Parental education,All parents graduated high school,0,0,0,0,0,0,0
12100,Atlantic City-Hammonton, NJ,Parental education,At least one parent has less than a high school education,0.22173214,0.390305638,0.1573838,0.360601932,0.084864691,0.288677931,0.182371512
12100,Atlantic City-Hammonton, NJ,Parental education,All parents graduated high school; at least one does not have a bachelor’s degree,0.602396965,0.44849208,0.655309141,0.564244032,0.640520811,0.531940043,0.643821955
12100,Atlantic City-Hammonton, NJ,Parental education,All parents completed a bachelor’s degree or more,0.175870866,0.161202297,0.18730706,0.075154051,0.274614483,0.179382011,0.173806503
12100,Atlantic City-Hammonton, NJ,Parental education,All parents graduated high school,0,0,0,0,0,0,0
12140,Auburn, IN,Parental education,At least one parent has less than a high school education,0.332030714,0,0.315309942,0.406118929,0.233244851,0.49584353,0.114146344
12140,Auburn, IN,Parental education,All parents graduated high school; at least one does not have a bachelor’s degree,0.579064906,0,0.592382371,0.524796426,0.653284669,0.451589257,0.748617887
12140,Auburn, IN,Parental education,All parents completed a bachelor’s degree or more,0.088904396,0,0.092307694,0.069084629,0.113470472,0.052567236,0.137235776
12140,Auburn, IN,Parental education,All parents graduated high school,0,0,0,0,0,0,0
12180,Auburn, NY,Parental education,At least one parent has less than a high school education,0.177871078,0,0.180680394,0,0.085433476,0.166184157,0.184431851
12180,Auburn, NY,Parental education,All parents graduated high school; at least one does not have a bachelor’s degree,0.578249216,0,0.572055936,0,0.618684173,0.595858097,0.568364024
12180,Auburn, NY,Parental education,All parents completed a bachelor’s degree or more,0.243879676,0,0.247263685,0,0.295882344,0.237957746,0.247204125
12180,Auburn, NY,Parental education,All parents graduated high school,0,0,0,0,0,0,0
12220,Auburn-Opelika, AL,Parental education,At least one parent has less than a high school education,0.084704451,0,0.090939999,0.146658421,0.024609843,0.100000001,0.073675931
12220,Auburn-Opelika, AL,Parental education,All parents graduated high school; at least one does not have a bachelor’s degree,0.647166371,0,0.653748095,0.764232695,0.533613443,0.726909101,0.589669645
12220,Auburn-Opelika, AL,Parental education,All parents completed a bachelor’s degree or more,0.2681292,0,0.255311906,0.089108914,0.441776723,0.173090905,0.336654425
12220,Auburn-Opelika, AL,Parental education,All parents graduated high school,0,0,0,0,0,0,0
12260,Augusta-Richmond County, GA-SC,Parental education,At least one parent has less than a high school education,0.17047064,0,0.153634831,0.270003051,0.048996434,0.193220556,0.14909035
12260,Augusta-Richmond County, GA-SC,Parental education,All parents graduated high school; at least one does not have a bachelor’s degree,0.644922614,0,0.659637213,0.667482436,0.627139509,0.660251975,0.630516052
12260,Augusta-Richmond County, GA-SC,Parental education,All parents completed a bachelor’s degree or more,0.184606761,0,0.186727971,0.062514514,0.323864043,0.146527469,0.220393583
12260,Augusta-Richmond County, GA-SC,Parental education,All parents graduated high school,0,0,0,0,0,0,0
12380,Austin, MN,Parental education,At least one parent has less than a high school education,0.141507491,0,0.086422846,0.294585198,0.034273472,0.151745066,0.134508997
12380,Austin, MN,Parental education,All parents graduated high school; at least one does not have a bachelor’s degree,0.728486359,0,0.76277554,0.667660236,0.76901108,0.787556887,0.688105106
12380,Austin, MN,Parental education,All parents completed a bachelor’s degree or more,0.130006164,0,0.150801599,0.037754595,0.196715459,0.060698029,0.177385896
12380,Austin, MN,Parental education,All parents graduated high school,0,0,0,0,0,0,0
12420,Austin-Round Rock, TX,Parental education,At least one parent has less than a high school education,0.219045728,0.459932059,0.094436646,0.44923836,0.063080177,0.259197474,0.191415697
12420,Austin-Round Rock, TX,Parental education,All parents graduated high school; at least one does not have a bachelor’s degree,0.470267683,0.312595934,0.55063206,0.49145481,0.455604404,0.538788199,0.423115969
12420,Austin-Round Rock, TX,Parental education,All parents completed a bachelor’s degree or more,0.310686588,0.227472007,0.354931265,0.059306853,0.481315404,0.202014297,0.385468334
12420,Austin-Round Rock, TX,Parental education,All parents graduated high school,0,0,0,0,0,0,0
12460,Bainbridge, GA,Parental education,At least one parent has less than a high school education,0.205944508,0,0.164904222,0.281499863,0.034573209,0.142529219,0.240004092
12460,Bainbridge, GA,Parental education,All parents graduated high school; at least one does not have a bachelor’s degree,0.722665191,0,0.757667482,0.714698672,0.738295257,0.785999894,0.68864888
12460,Bainbridge, GA,Parental education,All parents completed a bachelor’s degree or more,0.071390308,0,0.077428281,0.003801465,0.227131546,0.071470909,0.071347021
12460,Bainbridge, GA,Parental education,All parents graduated high school,0,0,0,0,0,0,0
12540,Bakersfield, CA,Parental education,At least one parent has less than a high school education,0.365909636,0.595312178,0.208967984,0.481448114,0.191092521,0.403444737,0.330354124
12540,Bakersfield, CA,Parental education,All parents graduated high school; at least one does not have a bachelor’s degree,0.561042666,0.354430377,0.700497806,0.491606623,0.661504567,0.549290121,0.572175384
12540,Bakersfield, CA,Parental education,All parents completed a bachelor’s degree or more,0.073047698,0.050257456,0.090534218,0.026945245,0.147402927,0.04726512,0.097470492
12540,Bakersfield, CA,Parental education,All parents graduated high school,0,0,0,0,0,0,0
12580,Baltimore-Columbia-Towson, MD,Parental education,At least one parent has less than a high school education,0.124182858,0.189411402,0.106770106,0.261878103,0.053148653,0.156296968,0.106250189
12580,Baltimore-Columbia-Towson, MD,Parental education,All parents graduated high school; at least one does not have a bachelor’s degree,0.557995498,0.436894864,0.586695373,0.661121428,0.503884673,0.618934333,0.523966968
12580,Baltimore-Columbia-Towson, MD,Parental education,All parents completed a bachelor’s degree or more,0.317821652,0.373693734,0.306534529,0.077000469,0.4429667,0.224768713,0.369782805
12580,Baltimore-Columbia-Towson, MD,Parental education,All parents graduated high school,0,0,0,0,0,0,0
12620,Bangor, ME,Parental education,At least one parent has less than a high school education,0.221834764,0,0.24939324,0.34772113,0.055753183,0.255006164,0.199093029
12620,Bangor, ME,Parental education,All parents graduated high school; at least one does not have a bachelor’s degree,0.575182021,0,0.617938757,0.585588992,0.564971983,0.6405527,0.53036505
12620,Bangor, ME,Parental education,All parents completed a bachelor’s degree or more,0.202983201,0,0.132668003,0.066689901,0.379274845,0.104441144,0.270541966
12620,Bangor, ME,Parental education,All parents graduated high school,0,0,0,0,0,0,0
12660,Baraboo, WI,Parental education,At least one parent has less than a high school education,0.157405913,0,0.149036542,0.232070297,0.083340153,0.220701516,0.117488682
12660,Baraboo, WI,Parental education,All parents graduated high school; at least one does not have a bachelor’s degree,0.740231216,0,0.740962565,0.755535543,0.737891018,0.702745855,0.763871312
12660,Baraboo, WI,Parental education,All parents completed a bachelor’s degree or more,0.102362849,0,0.110000871,0.01239419,0.178768858,0.076552629,0.118640013
12660,Baraboo, WI,Parental education,All parents graduated high school,0,0,0,0,0,0,0
12680,Bardstown, KY,Parental education,At least one parent has less than a high school education,0.094373606,0,0.075829789,0,0.014839768,0.087586679,0.099077158
