areaFIPS,areaname,Category,Subcategory,allchildren3to5,atleast1immigparent,allnativebornparents,lowincome,notlowincome,notenrolled,enrolled
9,Connecticut,Parental employment,All parents are working full time,0.302188069,0.281035304,0.307179958,0.141795725,0.378755063,0.275846899,0.311459988
9,Connecticut,Parental employment,All parents are working; at least one is not working full time,0.380351484,0.354146034,0.392726004,0.422324866,0.360241115,0.363067329,0.38643536
9,Connecticut,Parental employment,At least one parent is not working,0.317460448,0.364818662,0.300094038,0.435879409,0.261003822,0.361085773,0.302104682
9,Connecticut,Parental employment,All parents are working,0,0,0,0,0,0,0
10,Delaware,Parental employment,All parents are working full time,0.348574609,0.211784557,0.385466754,0.196187049,0.45525682,0.258713245,0.410434514
10,Delaware,Parental employment,All parents are working; at least one is not working full time,0.327127904,0.258894682,0.341941506,0.349424452,0.315710276,0.321906537,0.330722243
10,Delaware,Parental employment,At least one parent is not working,0.324297518,0.529320776,0.27259177,0.454388499,0.229032904,0.419380248,0.258843243
10,Delaware,Parental employment,All parents are working,0,0,0,0,0,0,0
11,District of Columbia,Parental employment,All parents are working full time,0.37859717,0.331834078,0.397203594,0.180035129,0.545318365,0.313123137,0.391540587
11,District of Columbia,Parental employment,All parents are working; at least one is not working full time,0.296446204,0.349491924,0.277007967,0.334016383,0.266250521,0.302074909,0.295333475
11,District of Columbia,Parental employment,At least one parent is not working,0.324956626,0.318673998,0.325788438,0.485948473,0.188431129,0.384801954,0.313125938
11,District of Columbia,Parental employment,All parents are working,0,0,0,0,0,0,0
12,Florida,Parental employment,All parents are working full time,0.326524734,0.292236775,0.341735214,0.196499586,0.466322541,0.272946417,0.357673287
12,Florida,Parental employment,All parents are working; at least one is not working full time,0.31766361,0.301593989,0.327747464,0.336911142,0.297106951,0.304553926,0.325285137
12,Florida,Parental employment,At least one parent is not working,0.355811656,0.406169236,0.330517322,0.466589272,0.236570507,0.422499657,0.317041576
12,Florida,Parental employment,All parents are working,0,0,0,0,0,0,0
13,Georgia,Parental employment,All parents are working full time,0.316943258,0.222469375,0.341803789,0.186759859,0.463216126,0.269613355,0.344402224
13,Georgia,Parental employment,All parents are working; at least one is not working full time,0.305250496,0.260128587,0.320427954,0.333886623,0.273128211,0.286965728,0.315858603
13,Georgia,Parental employment,At least one parent is not working,0.377806246,0.517402053,0.337768286,0.479353487,0.263655663,0.443420947,0.339739144
13,Georgia,Parental employment,All parents are working,0,0,0,0,0,0,0
15,Hawaii,Parental employment,All parents are working full time,0.342765003,0.350434601,0.331669599,0.175862446,0.427880198,0.285362512,0.380025834
15,Hawaii,Parental employment,All parents are working; at least one is not working full time,0.310872525,0.285210103,0.328007609,0.309652805,0.310352713,0.278732777,0.331734896
15,Hawaii,Parental employment,At least one parent is not working,0.346362472,0.364355266,0.340322793,0.514484763,0.26176706,0.435904711,0.28823927
15,Hawaii,Parental employment,All parents are working,0,0,0,0,0,0,0
16,Idaho,Parental employment,All parents are working full time,0.236875057,0.165077105,0.243369058,0.153753832,0.323738068,0.214222476,0.263896435
16,Idaho,Parental employment,All parents are working; at least one is not working full time,0.392365187,0.315645278,0.405825198,0.421922922,0.358100027,0.36886844,0.420393497
16,Idaho,Parental employment,At least one parent is not working,0.370759755,0.519277573,0.35080573,0.424323231,0.318161905,0.416909099,0.315710068
16,Idaho,Parental employment,All parents are working,0,0,0,0,0,0,0
17,Illinois,Parental employment,All parents are working full time,0.319771081,0.261969894,0.342444658,0.18467541,0.421638697,0.297223538,0.332013309
17,Illinois,Parental employment,All parents are working; at least one is not working full time,0.333616048,0.280772805,0.35504514,0.349124759,0.320097357,0.325755507,0.337883979
17,Illinois,Parental employment,At least one parent is not working,0.346612871,0.45725733,0.302510202,0.466199815,0.258263975,0.377020955,0.330102712
17,Illinois,Parental employment,All parents are working,0,0,0,0,0,0,0
18,Indiana,Parental employment,All parents are working full time,0.301200926,0.207058147,0.312135845,0.171196461,0.425540715,0.2796022,0.320272148
18,Indiana,Parental employment,All parents are working; at least one is not working full time,0.36181283,0.321113139,0.36813575,0.392888278,0.332497329,0.353527635,0.369128436
18,Indiana,Parental employment,At least one parent is not working,0.336986274,0.471828699,0.319728404,0.435915262,0.241961956,0.366870165,0.310599416
18,Indiana,Parental employment,All parents are working,0,0,0,0,0,0,0
19,Iowa,Parental employment,All parents are working full time,0.414658636,0.289879829,0.433514684,0.225301534,0.5388484,0.386806071,0.431864798
19,Iowa,Parental employment,All parents are working; at least one is not working full time,0.35103029,0.327574432,0.354710966,0.403998256,0.315551907,0.342696995,0.356178254
19,Iowa,Parental employment,At least one parent is not working,0.234311074,0.382545739,0.211774349,0.37070021,0.145599693,0.270496935,0.211956963
19,Iowa,Parental employment,All parents are working,0,0,0,0,0,0,0
20,Kansas,Parental employment,All parents are working full time,0.34081015,0.227707699,0.358984143,0.189521283,0.466130793,0.320601702,0.354769319
20,Kansas,Parental employment,All parents are working; at least one is not working full time,0.33841747,0.310134828,0.346142828,0.391205668,0.293883413,0.323735654,0.348559052
20,Kansas,Parental employment,At least one parent is not working,0.32077238,0.462157458,0.294873029,0.419273049,0.239985794,0.355662644,0.296671629
20,Kansas,Parental employment,All parents are working,0,0,0,0,0,0,0
21,Kentucky,Parental employment,All parents are working full time,0.306180567,0.221895143,0.314753294,0.163433641,0.454393953,0.287530571,0.321260244
21,Kentucky,Parental employment,All parents are working; at least one is not working full time,0.329181492,0.319806546,0.331942916,0.34619692,0.313235819,0.314965904,0.340675682
21,Kentucky,Parental employment,At least one parent is not working,0.364637941,0.458298296,0.35330379,0.490369469,0.232370213,0.397503525,0.338064075
21,Kentucky,Parental employment,All parents are working,0,0,0,0,0,0,0
22,Louisiana,Parental employment,All parents are working full time,0.358736128,0.250623107,0.366417289,0.245669439,0.479337245,0.287768245,0.398902059
22,Louisiana,Parental employment,All parents are working; at least one is not working full time,0.313364774,0.260107994,0.318404645,0.349755287,0.274869859,0.298297554,0.321892411
22,Louisiana,Parental employment,At least one parent is not working,0.327899098,0.489268899,0.315178066,0.404575258,0.245792925,0.413934201,0.279205531
22,Louisiana,Parental employment,All parents are working,0,0,0,0,0,0,0
23,Maine,Parental employment,All parents are working full time,0.281757921,0.138617322,0.293279648,0.114884146,0.401555866,0.250124931,0.306175798
23,Maine,Parental employment,All parents are working; at least one is not working full time,0.409466922,0.456703901,0.405834228,0.43699348,0.386565268,0.391760588,0.423134625
23,Maine,Parental employment,At least one parent is not working,0.308775157,0.404678762,0.300886124,0.448122352,0.211878851,0.358114481,0.270689577
23,Maine,Parental employment,All parents are working,0,0,0,0,0,0,0
24,Maryland,Parental employment,All parents are working full time,0.395616531,0.349937201,0.41182813,0.19357352,0.495708168,0.348097265,0.424714118
24,Maryland,Parental employment,All parents are working; at least one is not working full time,0.313678026,0.307974875,0.317618251,0.362980574,0.2883856,0.322907895,0.308026254
24,Maryland,Parental employment,At least one parent is not working,0.290705472,0.342087924,0.270553619,0.443445891,0.215906233,0.32899484,0.267259628
24,Maryland,Parental employment,All parents are working,0,0,0,0,0,0,0
25,Massachusetts,Parental employment,All parents are working full time,0.298896313,0.305392236,0.295365065,0.132450148,0.376180559,0.298778266,0.298950791
25,Massachusetts,Parental employment,All parents are working; at least one is not working full time,0.396790922,0.353811264,0.418621391,0.410400122,0.390624702,0.367743284,0.410187811
25,Massachusetts,Parental employment,At least one parent is not working,0.304312766,0.3407965,0.286013514,0.457149744,0.233194739,0.333478451,0.290861398
25,Massachusetts,Parental employment,All parents are working,0,0,0,0,0,0,0
26,Michigan,Parental employment,All parents are working full time,0.280302078,0.190713257,0.293343574,0.142049938,0.407171696,0.259012192,0.293837577
26,Michigan,Parental employment,All parents are working; at least one is not working full time,0.373692572,0.263399929,0.389435083,0.392344296,0.355694771,0.370026797,0.376023203
26,Michigan,Parental employment,At least one parent is not working,0.34600535,0.545886815,0.317221344,0.465605766,0.237133518,0.37096104,0.33013922
26,Michigan,Parental employment,All parents are working,0,0,0,0,0,0,0
27,Minnesota,Parental employment,All parents are working full time,0.355057567,0.274981618,0.373897702,0.184080556,0.445361346,0.344883412,0.362297922
27,Minnesota,Parental employment,All parents are working; at least one is not working full time,0.393003941,0.367819637,0.400707841,0.423741192,0.375819921,0.393076748,0.392952114
27,Minnesota,Parental employment,At least one parent is not working,0.251938522,0.357198745,0.225394458,0.392178237,0.178818718,0.26203984,0.244749948
27,Minnesota,Parental employment,All parents are working,0,0,0,0,0,0,0
28,Mississippi,Parental employment,All parents are working full time,0.350293666,0.315519214,0.354152888,0.230807722,0.540441394,0.308331221,0.375217646
28,Mississippi,Parental employment,All parents are working; at least one is not working full time,0.307739794,0.240966141,0.310579002,0.338995546,0.261192977,0.30765146,0.307792276
28,Mississippi,Parental employment,At least one parent is not working,0.34196654,0.443514645,0.33526808,0.430196732,0.198365629,0.384017348,0.316990077
28,Mississippi,Parental employment,All parents are working,0,0,0,0,0,0,0
29,Missouri,Parental employment,All parents are working full time,0.352291554,0.242598161,0.361192942,0.207777709,0.475072891,0.317635328,0.378575742
29,Missouri,Parental employment,All parents are working; at least one is not working full time,0.336227626,0.268236428,0.34299463,0.368372768,0.309390306,0.321357787,0.347505271
29,Missouri,Parental employment,At least one parent is not working,0.31148082,0.489165425,0.295812428,0.423849523,0.215536818,0.361006886,0.273918986
29,Missouri,Parental employment,All parents are working,0,0,0,0,0,0,0
30,Montana,Parental employment,All parents are working full time,0.274398327,0,0.274044245,0.140057206,0.397949338,0.257741988,0.289271742
30,Montana,Parental employment,All parents are working; at least one is not working full time,0.400927991,0,0.402022243,0.436116099,0.373635858,0.365400195,0.432652861
30,Montana,Parental employment,At least one parent is not working,0.324673682,0,0.323933512,0.423826665,0.228414804,0.376857817,0.278075397
30,Montana,Parental employment,All parents are working,0,0,0,0,0,0,0
31,Nebraska,Parental employment,All parents are working full time,0.377340883,0.272526741,0.398694634,0.207460374,0.506189644,0.359259039,0.390557736
31,Nebraska,Parental employment,All parents are working; at least one is not working full time,0.383091152,0.344646186,0.390473962,0.430307746,0.340316504,0.393485874,0.375493199
31,Nebraska,Parental employment,At least one parent is not working,0.23956795,0.382827073,0.210831389,0.36223188,0.153493851,0.247255102,0.233949065
31,Nebraska,Parental employment,All parents are working,0,0,0,0,0,0,0
32,Nevada,Parental employment,All parents are working full time,0.281480193,0.240552381,0.302813292,0.158549488,0.409252912,0.261666685,0.30299437
32,Nevada,Parental employment,All parents are working; at least one is not working full time,0.327845335,0.314400971,0.337720931,0.343801498,0.311215132,0.328163087,0.327500314
32,Nevada,Parental employment,At least one parent is not working,0.390674472,0.445046663,0.359465748,0.497648984,0.279531956,0.410170227,0.369505316
32,Nevada,Parental employment,All parents are working,0,0,0,0,0,0,0
33,New Hampshire,Parental employment,All parents are working full time,0.328262299,0.350389779,0.32600683,0.136819601,0.406043082,0.336988389,0.323125422
33,New Hampshire,Parental employment,All parents are working; at least one is not working full time,0.382594734,0.302018791,0.392860025,0.476977468,0.346183568,0.336478382,0.409742564
33,New Hampshire,Parental employment,At least one parent is not working,0.289142966,0.34759146,0.281133145,0.386202931,0.247773334,0.326533228,0.267132014
33,New Hampshire,Parental employment,All parents are working,0,0,0,0,0,0,0
34,New Jersey,Parental employment,All parents are working full time,0.306292355,0.297121555,0.310349613,0.168120712,0.378197849,0.272452354,0.318734229
34,New Jersey,Parental employment,All parents are working; at least one is not working full time,0.326003224,0.285520583,0.35193041,0.325843483,0.325347453,0.306749701,0.33308211
34,New Jersey,Parental employment,At least one parent is not working,0.367704391,0.417357862,0.337720007,0.506035805,0.296454698,0.420797944,0.348183662
34,New Jersey,Parental employment,All parents are working,0,0,0,0,0,0,0
35,New Mexico,Parental employment,All parents are working full time,0.293145269,0.223234624,0.309991956,0.186156839,0.439056247,0.265437484,0.316451341
35,New Mexico,Parental employment,All parents are working; at least one is not working full time,0.316857427,0.264236897,0.329491019,0.32806462,0.299327493,0.28556776,0.343176365
35,New Mexico,Parental employment,At least one parent is not working,0.389997303,0.512528479,0.360516995,0.48577854,0.26161626,0.448994756,0.340372294
35,New Mexico,Parental employment,All parents are working,0,0,0,0,0,0,0
36,New York,Parental employment,All parents are working full time,0.288630575,0.255930871,0.306584388,0.144500479,0.402166575,0.27505365,0.294758976
36,New York,Parental employment,All parents are working; at least one is not working full time,0.337172627,0.308486551,0.35570702,0.334118456,0.33962056,0.314257383,0.347516179
36,New York,Parental employment,At least one parent is not working,0.374196798,0.435582548,0.337708592,0.52138108,0.258212864,0.410688967,0.357724875
36,New York,Parental employment,All parents are working,0,0,0,0,0,0,0
37,North Carolina,Parental employment,All parents are working full time,0.309746385,0.205578446,0.335473418,0.180519044,0.457108378,0.275545955,0.336178243
37,North Carolina,Parental employment,All parents are working; at least one is not working full time,0.336900622,0.305121124,0.34631744,0.360605061,0.311098069,0.326320171,0.345077693
37,North Carolina,Parental employment,At least one parent is not working,0.353352994,0.48930043,0.318209141,0.458875895,0.231793553,0.398133874,0.318744063
37,North Carolina,Parental employment,All parents are working,0,0,0,0,0,0,0
38,North Dakota,Parental employment,All parents are working full time,0.423874527,0,0.43298775,0.167971611,0.527705252,0.401999563,0.444710881
38,North Dakota,Parental employment,All parents are working; at least one is not working full time,0.342538327,0,0.340955883,0.43259114,0.305260003,0.337840766,0.347012877
38,North Dakota,Parental employment,At least one parent is not working,0.233587146,0,0.226056367,0.399437249,0.16703473,0.260159671,0.208276242
38,North Dakota,Parental employment,All parents are working,0,0,0,0,0,0,0
39,Ohio,Parental employment,All parents are working full time,0.309982002,0.231602564,0.317287505,0.165613428,0.448172301,0.276202857,0.334607691
39,Ohio,Parental employment,All parents are working; at least one is not working full time,0.368377566,0.334450841,0.372734398,0.399609625,0.340456903,0.361603916,0.373315722
39,Ohio,Parental employment,At least one parent is not working,0.321640402,0.43394658,0.309978098,0.434776932,0.211370796,0.362193257,0.292076588
39,Ohio,Parental employment,All parents are working,0,0,0,0,0,0,0
40,Oklahoma,Parental employment,All parents are working full time,0.324691892,0.208495796,0.343826562,0.206585705,0.459742069,0.291320354,0.347919792
40,Oklahoma,Parental employment,All parents are working; at least one is not working full time,0.318092108,0.28822422,0.325120509,0.336025596,0.297686279,0.305628628,0.326767176
40,Oklahoma,Parental employment,At least one parent is not working,0.357216001,0.503279984,0.331052929,0.457388699,0.242571652,0.403051019,0.325313061
40,Oklahoma,Parental employment,All parents are working,0,0,0,0,0,0,0
41,Oregon,Parental employment,All parents are working full time,0.253536701,0.221574903,0.262683541,0.132645816,0.358284026,0.232137457,0.271938622
41,Oregon,Parental employment,All parents are working; at least one is not working full time,0.394948274,0.387201965,0.398650885,0.413867027,0.376889735,0.394019604,0.395746887
41,Oregon,Parental employment,At least one parent is not working,0.351515025,0.391223133,0.338665575,0.453487158,0.264826208,0.373842955,0.332314491
41,Oregon,Parental employment,All parents are working,0,0,0,0,0,0,0
42,Pennsylvania,Parental employment,All parents are working full time,0.318193853,0.265809685,0.325311363,0.170262441,0.426202178,0.279020101,0.346463352
42,Pennsylvania,Parental employment,All parents are working; at least one is not working full time,0.350569695,0.326978087,0.354946375,0.381262898,0.328404814,0.338288724,0.359432191
42,Pennsylvania,Parental employment,At least one parent is not working,0.331236452,0.407212228,0.319742292,0.448474646,0.245393008,0.382691175,0.294104457
42,Pennsylvania,Parental employment,All parents are working,0,0,0,0,0,0,0
44,Rhode Island,Parental employment,All parents are working full time,0.290317953,0.297856718,0.28994447,0.159322768,0.37800011,0.291217893,0.289674908
44,Rhode Island,Parental employment,All parents are working; at least one is not working full time,0.389296502,0.294060022,0.423272669,0.364156008,0.404838622,0.37027064,0.402890831
44,Rhode Island,Parental employment,At least one parent is not working,0.320385545,0.40808329,0.286782861,0.476521224,0.217161268,0.338511467,0.307434261
44,Rhode Island,Parental employment,All parents are working,0,0,0,0,0,0,0
45,South Carolina,Parental employment,All parents are working full time,0.309046805,0.181262925,0.326408237,0.173651218,0.47637406,0.23984392,0.359515131
45,South Carolina,Parental employment,All parents are working; at least one is not working full time,0.328230649,0.286490649,0.335817188,0.35909906,0.289312333,0.328318924,0.328166246
45,South Carolina,Parental employment,At least one parent is not working,0.362722546,0.532246411,0.337774545,0.467249721,0.234313622,0.431837142,0.312318623
45,South Carolina,Parental employment,All parents are working,0,0,0,0,0,0,0
46,South Dakota,Parental employment,All parents are working full time,0.449935049,0,0.458438277,0.253815651,0.597683966,0.455452651,0.445187151
46,South Dakota,Parental employment,All parents are working; at least one is not working full time,0.357018501,0,0.353814334,0.425536215,0.3020989,0.352913052,0.360551208
46,South Dakota,Parental employment,At least one parent is not working,0.193046466,0,0.187747389,0.320648164,0.100217126,0.191634297,0.194261625
46,South Dakota,Parental employment,All parents are working,0,0,0,0,0,0,0
47,Tennessee,Parental employment,All parents are working full time,0.318980902,0.23441267,0.331877381,0.203327939,0.456314176,0.291880995,0.342088103
47,Tennessee,Parental employment,All parents are working; at least one is not working full time,0.322404057,0.249039024,0.334174573,0.341964364,0.29715696,0.307486445,0.335123807
47,Tennessee,Parental employment,At least one parent is not working,0.358615071,0.516548336,0.333948076,0.454707712,0.246528849,0.40063256,0.32278809
47,Tennessee,Parental employment,All parents are working,0,0,0,0,0,0,0
48,Texas,Parental employment,All parents are working full time,0.323469758,0.227450937,0.371433467,0.196120545,0.459115684,0.29375717,0.346025795
48,Texas,Parental employment,All parents are working; at least one is not working full time,0.286501199,0.248904943,0.305446506,0.310387194,0.259224623,0.278953612,0.292230904
48,Texas,Parental employment,At least one parent is not working,0.390029013,0.523644149,0.323120028,0.493492246,0.281659663,0.427289218,0.361743301
48,Texas,Parental employment,All parents are working,0,0,0,0,0,0,0
49,Utah,Parental employment,All parents are working full time,0.199695885,0.221183166,0.193616077,0.113384373,0.259999096,0.194210544,0.204203352
49,Utah,Parental employment,All parents are working; at least one is not working full time,0.36071822,0.356595546,0.363045692,0.384296477,0.344946772,0.364236236,0.357827365
49,Utah,Parental employment,At least one parent is not working,0.439585894,0.422221303,0.443338215,0.502319157,0.395054132,0.441553235,0.437969297
49,Utah,Parental employment,All parents are working,0,0,0,0,0,0,0
50,Vermont,Parental employment,All parents are working full time,0.324251235,0,0.325603932,0.204175428,0.402650982,0.264296979,0.358384341
50,Vermont,Parental employment,All parents are working; at least one is not working full time,0.388831109,0,0.387249321,0.357799381,0.410990179,0.407195061,0.378376186
50,Vermont,Parental employment,At least one parent is not working,0.286917627,0,0.287146777,0.438025206,0.186358854,0.32850796,0.263239503
50,Vermont,Parental employment,All parents are working,0,0,0,0,0,0,0
51,Virginia,Parental employment,All parents are working full time,0.356603473,0.306738377,0.369141877,0.179928377,0.457358837,0.329574645,0.374070168
51,Virginia,Parental employment,All parents are working; at least one is not working full time,0.321803272,0.3109667,0.326188296,0.380670935,0.287392467,0.309357256,0.329846203
51,Virginia,Parental employment,At least one parent is not working,0.321593255,0.382294923,0.304669827,0.439400703,0.255248696,0.3610681,0.296083659
51,Virginia,Parental employment,All parents are working,0,0,0,0,0,0,0
53,Washington,Parental employment,All parents are working full time,0.24625048,0.210325867,0.258332729,0.125388741,0.328189224,0.229041085,0.261217445
53,Washington,Parental employment,All parents are working; at least one is not working full time,0.368729949,0.347156197,0.37836659,0.394945174,0.349706441,0.363630623,0.373164833
53,Washington,Parental employment,At least one parent is not working,0.385019571,0.442517936,0.363300681,0.479666084,0.322104335,0.407328308,0.365617722
53,Washington,Parental employment,All parents are working,0,0,0,0,0,0,0
54,West Virginia,Parental employment,All parents are working full time,0.26955232,0,0.274307132,0.125327513,0.419032484,0.249879614,0.288210928
54,West Virginia,Parental employment,All parents are working; at least one is not working full time,0.328869432,0,0.331382453,0.346288204,0.310048342,0.328913987,0.328827173
54,West Virginia,Parental employment,At least one parent is not working,0.401578248,0,0.394310415,0.528384268,0.270919174,0.421206385,0.382961869
54,West Virginia,Parental employment,All parents are working,0,0,0,0,0,0,0
55,Wisconsin,Parental employment,All parents are working full time,0.356531054,0.255025119,0.368821055,0.208169594,0.46258992,0.34348309,0.365216315
55,Wisconsin,Parental employment,All parents are working; at least one is not working full time,0.380033284,0.327160001,0.387577176,0.39612025,0.369507164,0.375591815,0.382989734
55,Wisconsin,Parental employment,At least one parent is not working,0.263435662,0.417814881,0.243601769,0.39571017,0.167902946,0.280925095,0.251793951
55,Wisconsin,Parental employment,All parents are working,0,0,0,0,0,0,0
56,Wyoming,Parental employment,All parents are working full time,0.317076236,0,0.320161521,0.141172513,0.421917051,0.312762707,0.320441157
56,Wyoming,Parental employment,All parents are working; at least one is not working full time,0.360028476,0,0.371245801,0.42273137,0.318749577,0.332919359,0.381175935
56,Wyoming,Parental employment,At least one parent is not working,0.322895288,0,0.308592677,0.436096132,0.259333372,0.354317933,0.298382878
56,Wyoming,Parental employment,All parents are working,0,0,0,0,0,0,0
100,United States,Parental employment,All parents are working full time,0.309608579,0.247717425,0.32983911,0.173495814,0.42815429,0.278886855,0.329938054
100,United States,Parental employment,All parents are working; at least one is not working full time,0.332862824,0.294343948,0.347270787,0.350877732,0.316721827,0.321723223,0.34023422
100,United States,Parental employment,At least one parent is not working,0.357528597,0.457938641,0.322890103,0.475626469,0.255123883,0.399389923,0.329827726
100,United States,Parental employment,All parents are working,0,0,0,0,0,0,0
